20 59 36.064 +31 53 30.08 20 58 03.00 +31 44 30.0 20.0 17.2544 EAST 
17 21 30.293 +32 45 42.27 17 20 09.00 +32 47 27.0 20.0 17.7179 EAST 
0 29 19.26 +33 37 11.18 00 10 00.00 +33 24 42.0 20.0 18.2944 EAST 
18 36 24.283 +42 58 5.96 18 35 16.00 +42 55 47.0 20.0 19.6148 EAST 
20 2 18.711 +43 54 51.49 20 01 06.00 +43 48 14.0 20.0 19.964 EAST 
17 5 52.526 +46 33 7.64 17 04 51.00 +46 35 40.0 20.0 20.3891 EAST 
22 52 37.862 +46 40 50.31 22 50 58.00 +46 28 49.0 20.0 20.9567 EAST 
21 24 29.518 +47 8 25.33 21 23 08.00 +46 58 31.0 20.0 21.3123 EAST 
0 29 51.701 +48 25 1.06 00 27 49.00 +48 12 40.0 20.0 21.7502 EAST 
19 10 5.857 +58 11 13.84 19 09 28.00 +58 07 07.0 20.0 22.9322 EAST 
23 35 4.219 +61 4 16.37 23 33 18.00 +60 51 52.0 20.0 23.4278 EAST 
21 15 11.811 +64 45 6.25 21 14 25.00 +64 35 31.0 20.0 24.5366 EAST 
18 38 45.695 +73 12 14.02 18 39 33.00 +73 09 43.0 20.0 24.9488 EAST 
23 39 50.701 +75 18 9.39 23 38 08.00 +75 05 46.0 20.0 25.4727 EAST 
19 7 0.752 -29 8 13.75 19 04 41.00 -29 11 49.0 20.0 26.6182 EAST 
21 31 45.739 -25 26 45.45 21 29 37.00 -25 36 43.0 20.0 27.0203 EAST 
18 54 8.209 -16 25 18.13 18 52 00.00 -16 28 16.0 20.0 27.9128 EAST 
22 46 29.877 -16 5 27.09 22 44 31.00 -16 17 20.0 20.0 28.3842 EAST 
20 46 35.303 -14 37 29.08 20 44 31.00 -14 45 49.0 20.0 28.7666 EAST 
18 1 33.87 -13 7 11.03 17 59 29.00 -13 07 21.0 20.0 29.1895 EAST 
19 53 6.306 -10 35 43.27 19 51 04.00 -10 41 42.0 20.0 29.562 EAST 
22 4 3.327 -8 26 39.91 22 02 05.00 -08 37 38.0 20.0 29.9532 EAST 
0 6 24.728 -8 10 59.01 00 04 30.00 -08 23 31.0 20.0 30.3304 EAST 
17 20 25.183 -2 55 11.93 17 18 30.00 -02 53 13.0 20.0 30.9489 EAST 
23 16 59.971 -1 23 30.36 23 15 05.00 -01 35 50.0 20.0 31.526 EAST 
19 6 14.685 -1 3 52.11 19 04 20.00 -01 07 34.0 20.0 32.0174 EAST 
21 17 32.682 -0 42 6.15 21 15 38.00 -00 51 40.0 20.0 32.8914 EAST 
18 9 50.214 +2 35 23.26 18 07 59.00 +02 34 41.0 20.0 33.3272 EAST 
20 15 54.021 +3 39 40.08 20 14 03.00 +03 32 34.0 20.0 33.7112 EAST 
22 23 29.72 +6 15 17.07 22 21 38.00 +06 03 49.0 20.0 34.098 EAST 
0 32 26.453 +9 10 38.54 00 30 31.00 +08 58 15.0 20.0 34.4823 EAST 
19 31 2.449 +12 0 49.34 19 29 18.00 +11 55 48.0 20.0 35.0136 EAST 
21 34 1.137 +12 11 16.09 21 32 13.00 +12 01 07.0 20.0 35.4029 EAST 
16 34 51.575 +12 34 16.71 16 33 09.00 +12 38 33.0 20.0 35.9296 EAST 
