0.3m Ceravolo F9, AP1600, Apache Ridge Observatory
T   15  11.2308    0.000   0.0000
  IH       +121.1522     4.46975
  ID       -901.2721    46.46270
  MA       +116.9002    29.73527
  ME       -108.9823    39.66541
  TX        -42.3512     3.31872
END
