Perfect stars, latitude +35.6 deg
:NODA
:ALLSKY
:EQUAT
+35 33 00.0
20 40 20.605806 +15 11 41.45477 20 40 23.160212 +15 11 08.32304 0 0
19 58 51.808996 +15 49 01.37190 19 58 54.208274 +15 48 18.60611 0 0
19 17 15.417256 +16 26 28.12447 19 17 17.687015 +16 25 34.63775 0 0
18 35 31.062372 +17 04 02.04386 18 35 33.236056 +17 02 57.09206 0 0
05 32 38.769681 +18 00 37.10729 05 32 43.671581 +17 59 29.82911 0 0
04 50 32.830846 +18 38 30.45224 04 50 37.742222 +18 37 34.83308 0 0
04 08 17.559570 +19 16 32.19639 04 08 22.428347 +19 15 47.62330 0 0
03 25 52.538799 +19 54 42.71508 03 25 57.310787 +19 54 08.19294 0 0
02 43 17.338616 +20 33 02.39525 02 43 21.959566 +20 32 36.57306 0 0
02 00 31.515404 +21 11 31.63614 02 00 35.933242 +21 11 12.84602 0 0
01 17 34.610947 +21 50 10.85015 01 17 38.778112 +21 49 57.15814 0 0
00 34 26.151478 +22 29 00.46367 00 34 30.027266 +22 28 49.73117 0 0
23 51 05.646645 +23 08 00.91802 23 51 09.199481 +23 07 50.87219 0 0
23 07 32.588406 +23 47 12.67043 23 07 35.797937 +23 47 00.98156 0 0
22 23 46.449845 +24 26 36.19514 22 23 49.308747 +24 26 20.55855 0 0
21 39 46.683886 +25 06 11.98450 21 39 49.199295 +25 05 50.20450 0 0
20 55 32.721915 +25 46 00.55028 20 55 34.916375 +25 45 30.62319 0 0
20 11 03.972283 +26 26 02.42495 20 11 05.884139 +26 25 22.61828 0 0
19 26 19.818691 +27 06 18.16318 19 26 21.501846 +27 05 27.08792 0 0
18 41 19.618435 +27 46 48.34341 18 41 21.141420 +27 45 45.01647 0 0
06 18 43.292276 +28 07 09.03695 06 18 49.376733 +28 05 48.71313 0 0
17 56 02.700497 +28 27 33.56955 17 56 04.144836 +28 26 17.46356 0 0
05 33 17.754457 +28 48 02.02099 05 33 23.921898 +28 46 54.55749 0 0
04 47 34.434761 +29 29 11.00871 04 47 40.590862 +29 28 16.19071 0 0
04 01 32.581903 +30 10 36.67629 04 01 38.626559 +30 09 53.77973 0 0
03 15 11.408157 +30 52 19.73266 03 15 17.239469 +30 51 47.53592 0 0
02 28 30.086532 +31 34 20.92212 02 28 35.605282 +31 33 57.73798 0 0
01 41 27.747657 +32 16 41.02711 01 41 32.862142 +32 16 24.75528 0 0
00 54 03.476368 +32 59 20.87127 00 54 08.107395 +32 59 09.07065 0 0
00 06 16.307941 +33 42 21.32285 00 06 20.393786 +33 42 11.30203 0 0
23 18 05.223923 +34 25 43.29847 23 18 08.725011 +34 25 32.22192 0 0
22 29 29.147530 +35 09 27.76722 22 29 32.050577 +35 09 12.77404 0 0
21 40 26.938520 +35 53 35.75533 21 40 29.259870 +35 53 14.08623 0 0
20 50 57.387505 +36 38 08.35125 20 50 59.175389 +36 37 37.47904 0 0
20 00 59.209588 +37 23 06.71137 20 01 00.545053 +37 22 24.46937 0 0
19 10 31.037249 +38 08 32.06648 19 10 32.033525 +38 07 36.76877 0 0
06 45 05.251285 +38 31 25.27384 06 45 12.890957 +38 29 57.54587 0 0
18 19 31.412365 +38 54 25.72887 18 19 32.212473 +38 53 16.27622 0 0
05 53 49.322590 +39 17 33.60967 05 53 57.170401 +39 16 20.33787 0 0
17 27 58.777215 +39 40 49.10051 17 27 59.549700 +39 39 25.06550 0 0
05 01 59.564299 +40 04 12.39213 05 02 07.445892 +40 03 13.64592 0 0
04 09 34.249850 +40 51 23.17513 04 09 41.975575 +40 50 38.27654 0 0
03 16 31.525098 +41 39 07.62741 03 16 38.899065 +41 38 35.14291 0 0
02 22 49.394336 +42 27 27.54510 02 22 56.225145 +42 27 05.31656 0 0
01 28 25.704314 +43 16 24.86612 01 28 31.817112 +43 16 10.08364 0 0
00 33 18.125864 +44 06 01.68672 00 33 23.375271 +44 05 51.00419 0 0
23 37 24.132717 +44 56 20.28055 23 37 28.415950 +44 56 09.97297 0 0
22 40 40.976937 +45 47 23.12076 22 40 44.246379 +45 47 09.27943 0 0
21 43 05.660301 +46 39 12.90573 21 43 07.934567 +46 38 51.66501 0 0
20 44 34.900781 +47 31 52.58930 20 44 36.273251 +47 31 20.37534 0 0
19 45 05.093058 +48 25 25.41625 19 45 05.736754 +48 24 39.20543 0 0
07 14 56.819716 +48 52 32.86226 07 15 06.581169 +48 50 56.95668 0 0
18 44 32.261715 +49 19 54.96446 18 44 32.429380 +49 18 52.53600 0 0
06 13 50.855146 +49 47 32.23037 06 14 01.129404 +49 46 13.27611 0 0
17 42 52.005391 +50 15 25.19515 17 42 52.023668 +50 14 05.36002 0 0
05 11 35.084726 +50 43 34.42375 05 11 45.526673 +50 42 33.02429 0 0
16 39 59.429663 +51 12 00.51330 16 39 59.686414 +51 10 23.29937 0 0
04 08 04.338033 +51 40 44.09577 04 08 14.551731 +51 39 59.56844 0 0
03 03 12.823164 +52 39 06.45915 03 03 22.386299 +52 38 36.75451 0 0
01 56 54.016585 +53 38 47.38507 01 57 02.513008 +53 38 29.10306 0 0
00 49 00.526658 +54 39 53.52601 00 49 07.586463 +54 39 42.04761 0 0
