0.5m f6.5 Planewave CDK
:NODA 
:EQUAT 
30 20 35 
0 52 45.717 +20 22 22.59 00 51 43.00 +20 16 44.0 21 40.04 
23 17 54.894 +30 52 37.27 23 17 10.00 +30 46 32.0 21 41.3 
22 0 32.398 +30 55 22.78 21 59 42.00 +30 49 53.0 21 41.62 
20 58 50.228 +31 49 3.05 20 58 05.00 +31 44 30.0 21 41.92 
0 28 24.867 +33 30 35.73 00 27 23.00 +33 24 34.0 21 42.97 
1 34 47.46 +34 52 25.42 01 33 39.00 +34 47 06.0 21 43.29 
22 51 51.253 +46 34 57.08 22 51 00.00 +46 28 44.0 21 45.12 
21 23 50.18 +47 3 45.26 21 23 10.00 +46 58 30.0 21 45.46 
0 28 56.589 +48 18 42.12 00 27 52.00 +48 12 28.0 21 45.86 
1 47 43.533 +53 49 2.94 01 46 24.00 +53 43 39.0 21 46.18 
23 34 17.866 +60 58 18.95 23 33 21.00 +60 51 43.0 21 47.25 
21 14 51.044 +64 40 56.35 21 14 28.00 +64 35 30.0 21 48.3 
18 39 3.513 +73 11 50.89 18 39 38.00 +73 09 54.0 21 48.68 
23 39 14.882 +75 12 27.14 23 38 14.00 +75 05 34.0 21 49.19 
20 19 30.144 -31 49 53.29 20 18 25.00 -31 51 09.0 21 50.29 
21 30 43.013 -25 33 24.09 21 29 40.00 -25 36 47.0 21 50.61 
18 53 1.258 -16 27 59.28 18 52 03.00 -16 27 54.0 21 50.99 
0 46 12.285 -16 14 40.38 00 45 12.00 -16 19 16.0 21 51.54 
22 45 33.713 -16 12 44.62 22 44 33.00 -16 17 33.0 21 51.89 
20 45 33.243 -14 42 42.09 20 44 33.00 -14 45 47.0 21 52.24 
19 52 3.934 -10 39 36.68 19 51 06.00 -10 41 35.0 21 53.0 
22 3 5.829 -8 33 3.68 22 02 07.00 -08 37 43.0 21 53.35 
0 5 33.546 -8 18 41.12 22 04 06.00 -08 22 27.0 21 53.63 
2 6 3.203 -4 36 10.94 22 39 04.00 -04 41 03.0 21 53.93 
23 16 5.67 -1 30 32.0 23 15 07.00 -01 36 00.0 21 54.22 
1 21 3.695 -1 10 28.5 01 20 02.00 -01 15 19.0 21 54.57 
21 16 35.685 -0 47 30.18 21 15 39.00 -00 51 38.0 21 55.5 
20 14 57.516 +3 35 37.93 20 14 04.00 +03 32 37.0 21 56.27 
22 22 35.113 +6 9 1.01 22 21 39.00 +06 03 45.0 21 56.64 
2 24 45.616 +8 38 31.97 02 23 40.00 +08 34 40.0 21 57.09 
0 31 33.68 +9 3 33.12 00 30 25.00 +08 57 56.0 21 57.37 
21 33 7.71 +12 5 51.37 21 32 14.00 +12 01 06.0 21 58.23 
23 35 53.032 +14 34 35.96 23 34 55.00 +14 28 44.0 21 59.25 
18 42 44.722 +15 2 46.73 18 41 59.00 +15 01 55.0 21 59.75 
1 48 13.459 +17 50 19.54 23 37 07.00 +17 44 01.0 22 0.27 
20 33 58.017 +18 3 59.34 20 33 09.00 +18 00 13.0 22 0.68 
22 40 41.685 +19 48 12.53 22 39 47.00 +19 42 30.0 22 1.03 
0 52 45.717 +20 22 22.59 00 51 44.00 +20 16 42.0 22 1.4 
3 0 36.792 +22 59 56.39 02 59 25.00 +22 56 35.0 22 1.77 
19 39 30.177 +30 15 18.96 22 31 38.00 +30 06 22.0 22 2.15 
23 17 54.894 +30 52 37.27 23 16 59.00 +30 46 31.0 22 3.11 
22 0 32.398 +30 55 22.78 21 59 43.00 +30 49 53.0 22 3.42 
0 28 24.867 +33 30 35.73 00 27 23.00 +33 24 32.0 22 4.78 
1 34 47.46 +34 52 25.42 01 33 39.00 +34 47 01.0 22 5.1 
2 47 29.342 +37 22 58.94 02 46 13.00 +37 18 57.0 22 5.41 
21 23 50.18 +47 3 45.26 21 23 10.00 +46 58 31.0 22 7.52 
0 28 56.589 +48 18 42.12 00 27 52.00 +48 12 25.0 22 7.94 
1 47 43.533 +53 49 2.94 01 46 25.00 +53 43 35.0 22 8.25 
19 9 44.731 +58 9 44.44 20 24 25.00 +58 03 37.0 22 8.69 
23 34 17.866 +60 58 18.95 23 33 21.00 +60 51 42.0 22 9.11 
21 14 51.044 +64 40 56.35 21 14 29.00 +64 35 31.0 22 9.47 
2 54 1.441 +73 13 34.47 02 51 50.00 +73 09 11.0 22 10.53 
23 39 14.882 +75 12 27.14 23 38 16.00 +75 05 32.0 22 10.95 
21 30 43.013 -25 33 24.09 21 29 40.00 -25 36 46.0 22 12.0 
23 39 50.133 -22 59 32.6 23 38 49.00 -23 04 14.0 22 12.35 
0 46 12.285 -16 14 40.38 00 45 14.00 -16 19 24.0 22 13.37 
22 45 33.713 -16 12 44.62 22 44 34.00 -16 17 34.0 22 13.72 
20 45 33.243 -14 42 42.09 20 44 34.00 -14 45 45.0 22 14.07 
19 52 3.934 -10 39 36.68 19 51 07.00 -10 41 30.0 22 14.37 
22 3 5.829 -8 33 3.68 22 02 07.00 -08 37 43.0 22 14.74 
0 5 33.546 -8 18 41.12 00 04 35.00 -08 24 02.0 22 15.09 
2 6 3.203 -4 36 10.94 02 05 01.00 -04 40 09.0 22 15.44 
23 16 5.67 -1 30 32.0 23 15 07.00 -01 36 02.0 22 15.84 
1 21 3.695 -1 10 28.5 01 20 03.00 -01 15 25.0 22 16.19 
19 5 15.211 -1 6 20.73 19 04 23.00 -01 07 18.0 22 16.76 
21 16 35.685 -0 47 30.18 21 15 40.00 -00 51 39.0 22 17.13 
20 14 57.516 +3 35 37.93 20 14 04.00 +03 32 39.0 22 17.9 
22 22 35.113 +6 9 1.01 22 21 39.00 +06 03 44.0 22 18.25 
2 24 45.616 +8 38 31.97 02 23 41.00 +08 34 29.0 22 18.72 
0 31 33.68 +9 3 33.12 00 30 34.00 +08 57 53.0 22 19.07 
21 33 7.71 +12 5 51.37 21 32 15.00 +12 01 06.0 22 19.85 
23 35 53.032 +14 34 35.96 20 21 34.00 +14 33 52.0 22 20.62 
1 48 13.459 +17 50 19.54 01 47 09.00 +17 45 20.0 22 21.59 
22 40 41.685 +19 48 12.53 22 39 47.00 +19 42 29.0 22 22.46 
0 52 45.717 +20 22 22.59 00 51 44.00 +20 16 39.0 22 22.83 
3 0 36.792 +22 59 56.39 02 59 26.00 +22 56 23.0 22 23.18 
19 39 30.177 +30 15 18.96 19 38 49.00 +30 12 36.0 22 23.81 
23 17 54.894 +30 52 37.27 23 16 59.00 +30 46 30.0 22 24.62 
22 0 32.398 +30 55 22.78 21 59 43.00 +30 49 53.0 22 24.93 
0 28 24.867 +33 30 35.73 00 27 24.00 +33 24 30.0 22 25.67 
1 34 47.46 +34 52 25.42 01 33 40.00 +34 46 58.0 22 25.99 
2 47 29.342 +37 22 58.94 02 46 14.00 +37 18 50.0 22 26.3 
21 23 50.18 +47 3 45.26 21 23 11.00 +46 58 31.0 22 28.01 
0 28 56.589 +48 18 42.12 00 27 53.00 +48 12 24.0 22 28.41 
1 47 43.533 +53 49 2.94 01 46 25.00 +53 43 32.0 22 28.74 
19 9 44.731 +58 9 44.44 19 09 32.00 +58 07 19.0 22 29.33 
21 14 51.044 +64 40 56.35 21 14 30.00 +64 35 32.0 22 30.16 
2 54 1.441 +73 13 34.47 02 51 51.00 +73 09 06.0 22 31.23 
23 39 14.882 +75 12 27.14 23 38 17.00 +75 05 31.0 22 31.65 
21 30 43.013 -25 33 24.09 21 29 41.00 -25 36 44.0 22 32.7 
23 39 50.133 -22 59 32.6 23 38 51.00 -23 04 18.0 22 33.07 
0 46 12.285 -16 14 40.38 00 45 14.00 -16 19 30.0 22 34.13 
22 45 33.713 -16 12 44.62 22 44 34.00 -16 17 35.0 22 34.48 
20 45 33.243 -14 42 42.09 20 44 34.00 -14 45 41.0 22 34.83 
19 52 3.934 -10 39 36.68 19 51 07.00 -10 41 26.0 22 35.13 
22 3 5.829 -8 33 3.68 22 02 08.00 -08 37 42.0 22 35.5 
0 5 33.546 -8 18 41.12 00 04 35.00 -08 24 03.0 22 35.85 
2 6 3.203 -4 36 10.94 02 05 02.00 -04 40 20.0 22 36.21 
23 16 5.67 -1 30 32.0 23 26 24.00 -01 36 08.0 22 36.51 
1 21 3.695 -1 10 28.5 01 20 04.00 -01 15 30.0 22 36.87 
21 16 35.685 -0 47 30.18 21 15 40.00 -00 51 38.0 22 37.79 
3 11 58.04 +0 10 32.41 03 10 52.00 +00 08 02.0 22 38.34 
20 14 57.516 +3 35 37.93 20 14 04.00 +03 32 42.0 22 39.39 
22 22 35.113 +6 9 1.01 22 21 48.00 +06 03 44.0 22 39.72 
2 24 45.616 +8 38 31.97 02 23 42.00 +08 34 21.0 22 40.17 
0 31 33.68 +9 3 33.12 00 30 34.00 +08 57 51.0 22 40.53 
21 33 7.71 +12 5 51.37 21 32 15.00 +12 01 08.0 22 41.39 
3 33 18.745 +13 25 31.5 00 51 21.00 +13 18 19.0 22 41.83 
