0.5m f6.5 Planewave CDK
T   33  10.7445    0.000   0.0000
  IH       -792.3899    14.07845
  MA       -178.3029     3.17151
  ME       +322.5937     2.42042
  CH        -23.1712     9.30366
  TX        +63.1488     2.03910
  HCEC      -40.9649    12.37914
END
