3.086808730000000196e+02,-2.557195999999999803e+00,1.900000000000000000e+01
7.366425700000000631e+01,-6.898248900000000106e+01,1.900000000000000000e+01
2.898248060000000237e+02,-2.200574299999999894e+01,1.900000000000000000e+01
2.972009499999999775e+02,-1.842123700000000142e+01,1.900000000000000000e+01
8.337206500000000631e+01,-6.981386600000000442e+01,1.900000000000000000e+01
1.158249799999999929e+01,-7.321312899999999502e+01,1.900000000000000000e+01
7.606285800000000563e+01,-7.235350499999999840e+01,1.900000000000000000e+01
2.850463159999999903e+02,-3.264766199999999685e+01,1.900000000000000000e+01
2.856012709999999970e+02,-3.562551799999999957e+01,1.900000000000000000e+01
1.104358200000000068e+02,4.739467700000000150e+01,1.900000000000000000e+01
3.250657320000000254e+02,-2.316069099999999992e+01,1.900000000000000000e+01
2.857926949999999806e+02,-3.175839600000000118e+01,1.900000000000000000e+01
2.928130160000000046e+02,-1.820589400000000069e+01,1.900000000000000000e+01
1.455670739999999910e+02,-2.671281700000000114e+01,1.900000000000000000e+01
1.018211869999999948e+02,-3.798355800000000215e+01,1.900000000000000000e+01
2.919641030000000228e+02,-3.258718300000000312e+01,1.900000000000000000e+01
3.260828060000000050e+02,2.718154799999999938e+01,1.900000000000000000e+01
2.878407209999999736e+02,-5.995904300000000120e+01,1.900000000000000000e+01
2.915968839999999886e+02,-2.138289699999999982e+01,1.900000000000000000e+01
2.356329079999999863e+02,-3.204963500000000209e+01,1.900000000000000000e+01
2.181858349999999973e+02,-4.302385999999999910e+01,1.900000000000000000e+01
2.889892950000000269e+02,-2.279694599999999838e+01,1.900000000000000000e+01
8.380181199999999819e+01,-6.698804800000000625e+01,1.900000000000000000e+01
2.859811460000000238e+02,-2.862814099999999939e+01,1.900000000000000000e+01
2.663847880000000146e+02,5.205955000000000332e+00,1.900000000000000000e+01
2.914343400000000202e+02,-1.880899199999999993e+01,1.900000000000000000e+01
7.478079800000000432e+01,-6.774535199999999691e+01,1.900000000000000000e+01
2.639875640000000203e+02,6.987292000000000058e+00,1.900000000000000000e+01
7.987945100000000309e+01,-6.940957199999999716e+01,1.900000000000000000e+01
3.107619480000000181e+02,-2.641790900000000164e+01,1.900000000000000000e+01
2.341719099999999898e+01,3.036052099999999854e+01,1.900000000000000000e+01
2.841661879999999769e+02,-4.177616100000000188e+01,1.900000000000000000e+01
2.975350770000000011e+02,-2.203614400000000018e+01,1.900000000000000000e+01
8.601020800000000577e+01,-7.058912800000000232e+01,1.900000000000000000e+01
2.851901599999999917e+02,-3.659396499999999719e+01,1.900000000000000000e+01
2.830202449999999885e+02,-3.666612599999999844e+01,1.900000000000000000e+01
3.337056590000000256e+02,-3.156194400000000044e+01,1.900000000000000000e+01
8.557209400000000699e+01,-7.159135299999999802e+01,1.900000000000000000e+01
2.833761559999999804e+02,3.657046900000000278e+01,1.900000000000000000e+01
2.918052190000000223e+02,-1.998498999999999981e+01,1.900000000000000000e+01
5.458460999999999785e+00,2.239937300000000064e+01,1.900000000000000000e+01
4.016775299999999760e+01,4.258991799999999728e+01,1.900000000000000000e+01
2.714190550000000144e+02,1.698708900000000099e+01,1.900000000000000000e+01
7.682825099999999452e+01,-6.858053300000000263e+01,1.900000000000000000e+01
2.909509390000000053e+02,-3.177873999999999910e+01,1.900000000000000000e+01
2.505111374999999896e+02,3.645025649999999473e+01,1.800000000000000000e+01
2.373801929999999913e+02,-3.200711250000000518e+01,1.800000000000000000e+01
2.838353579999999852e+02,-3.380886950000000013e+01,1.800000000000000000e+01
2.639825475000000097e+02,-6.278689549999999997e+01,1.800000000000000000e+01
2.827438809999999876e+02,-4.034734600000000171e+01,1.800000000000000000e+01
2.844303414999999973e+02,-3.156251499999999766e+01,1.800000000000000000e+01
2.860203705000000127e+02,-3.339775799999999606e+01,1.800000000000000000e+01
2.733431970000000319e+02,2.201996899999999968e+01,1.800000000000000000e+01
3.465781994999999824e+02,-4.152808950000000010e+01,1.800000000000000000e+01
2.337313950000000204e+02,-2.747154000000000096e+01,1.800000000000000000e+01
2.804106634999999983e+02,-4.043979550000000245e+01,1.800000000000000000e+01
2.820000390000000152e+02,-3.756437300000000334e+01,1.800000000000000000e+01
1.002253350000000012e+02,-3.217077450000000027e+01,1.800000000000000000e+01
2.398119565000000080e+02,-3.221000200000000291e+01,1.800000000000000000e+01
1.525966559999999959e+02,-3.701176900000000103e+01,1.800000000000000000e+01
2.247957589999999755e+02,-3.203995349999999576e+01,1.800000000000000000e+01
2.949821959999999876e+02,-2.342777200000000093e+01,1.800000000000000000e+01
2.896438775000000305e+02,-2.677859949999999856e+01,1.800000000000000000e+01
3.228863609999999653e+02,-1.904654599999999931e+01,1.800000000000000000e+01
3.056301159999999868e+02,8.585554000000000130e+00,1.800000000000000000e+01
2.812056754999999839e+02,-4.679291399999999612e+01,1.800000000000000000e+01
3.071892070000000103e+02,1.195679500000000006e+00,1.800000000000000000e+01
2.627519624999999905e+02,3.395725500000000174e+00,1.800000000000000000e+01
2.640179224999999974e+02,5.012172500000000142e+00,1.800000000000000000e+01
2.913505284999999958e+02,-2.237700099999999992e+01,1.800000000000000000e+01
8.182237750000000176e+01,-7.073717750000000137e+01,1.800000000000000000e+01
2.774307984999999803e+02,-5.739496149999999375e+01,1.800000000000000000e+01
2.923480375000000322e+02,-2.918271299999999968e+01,1.800000000000000000e+01
1.859410965000000147e+02,-4.413898950000000099e+01,1.800000000000000000e+01
2.651988034999999968e+02,7.597793499999999867e+00,1.800000000000000000e+01
2.973833525000000009e+02,-3.167950300000000041e+01,1.800000000000000000e+01
5.433846049999999650e+01,-3.175368800000000036e+01,1.800000000000000000e+01
2.371758330000000115e+02,-3.438789400000000285e+01,1.800000000000000000e+01
2.308045084999999972e+02,-3.817293999999999699e+01,1.800000000000000000e+01
2.905834714999999733e+02,-2.921058649999999801e+01,1.800000000000000000e+01
8.103845400000000154e+01,-2.453769050000000007e+01,1.800000000000000000e+01
2.801361705000000484e+02,3.203482499999999789e+01,1.800000000000000000e+01
1.585613000000000028e+01,-7.211319549999998912e+01,1.800000000000000000e+01
8.563195699999999988e+01,-6.906088599999999644e+01,1.800000000000000000e+01
2.766653065000000424e+02,-4.602440849999999983e+01,1.800000000000000000e+01
2.316082729999999970e+02,-3.640956149999999525e+01,1.800000000000000000e+01
2.697538504999999986e+02,8.969253000000000142e+00,1.800000000000000000e+01
2.679617735000000494e+02,8.381595499999999532e+00,1.800000000000000000e+01
3.041641114999999900e+02,7.138818999999999804e+00,1.800000000000000000e+01
2.669957295000000386e+02,7.433424999999999727e+00,1.800000000000000000e+01
2.816005739999999946e+02,-3.879231699999999705e+01,1.700000000000000000e+01
2.412055239999999969e+02,-3.200653599999999699e+01,1.700000000000000000e+01
2.397714589999999930e+02,-2.978244199999999964e+01,1.700000000000000000e+01
2.924780329999999822e+02,-2.675483699999999843e+01,1.700000000000000000e+01
1.782810169999999914e+02,-4.211366199999999793e+01,1.700000000000000000e+01
2.669939880000000016e+02,2.574485000000000134e+00,1.700000000000000000e+01
2.391821930000000123e+02,-2.839610100000000159e+01,1.700000000000000000e+01
3.175238019999999892e+02,-2.664798100000000147e+01,1.700000000000000000e+01
2.392427930000000060e+02,-2.699397199999999941e+01,1.700000000000000000e+01
1.523262210000000039e+02,-2.810659700000000072e+01,1.700000000000000000e+01
3.061697510000000193e+02,1.079866400000000048e+01,1.700000000000000000e+01
3.052294239999999945e+02,7.583344000000000307e+00,1.700000000000000000e+01
2.910138469999999984e+02,-2.674194200000000166e+01,1.700000000000000000e+01
2.917948039999999992e+02,-2.819790599999999969e+01,1.700000000000000000e+01
2.835697210000000155e+02,-4.296276699999999948e+01,1.700000000000000000e+01
2.913954590000000167e+02,-3.081517499999999998e+01,1.700000000000000000e+01
2.646066389999999728e+02,2.788675000000000015e+00,1.700000000000000000e+01
2.935636489999999981e+02,-1.739522799999999947e+01,1.700000000000000000e+01
1.902636090000000024e+02,3.195606499999999883e+01,1.700000000000000000e+01
1.452068920000000105e+02,1.154637800000000070e+01,1.700000000000000000e+01
2.945585409999999911e+02,-2.783835799999999949e+01,1.700000000000000000e+01
3.030515470000000278e+02,2.069999999999999900e-04,1.700000000000000000e+01
7.399393000000000598e+01,-7.022427600000000325e+01,1.700000000000000000e+01
1.947841400000000078e+02,2.783335900000000152e+01,1.700000000000000000e+01
2.886327969999999823e+02,-2.761383800000000122e+01,1.700000000000000000e+01
8.132897400000000232e+01,-3.676959500000000247e+01,1.700000000000000000e+01
2.404491339999999866e+02,-2.875579600000000013e+01,1.700000000000000000e+01
2.708751530000000116e+02,3.742547400000000124e+01,1.700000000000000000e+01
1.757301960000000065e+02,-2.178292300000000026e+01,1.700000000000000000e+01
2.672267410000000041e+02,5.805221000000000409e+00,1.700000000000000000e+01
2.742543969999999831e+02,2.700604900000000086e+01,1.700000000000000000e+01
8.188294600000000401e+01,-7.185847400000000107e+01,1.700000000000000000e+01
2.662061939999999822e+02,1.697315599999999947e+01,1.700000000000000000e+01
3.107786699999999769e+02,-2.536656100000000080e+01,1.700000000000000000e+01
2.673818259999999896e+02,3.782967999999999886e+00,1.700000000000000000e+01
6.795330800000000693e+01,1.768213999999999952e+00,1.700000000000000000e+01
3.024084530000000086e+02,3.396036000000000055e+00,1.700000000000000000e+01
3.086860590000000002e+02,7.986373999999999640e+00,1.700000000000000000e+01
2.944006939999999872e+02,-2.485782800000000137e+01,1.700000000000000000e+01
2.791873889999999960e+02,2.742200300000000013e+01,1.700000000000000000e+01
7.964330499999999802e+01,-6.760335800000000006e+01,1.700000000000000000e+01
2.827998890000000074e+02,-3.541558200000000056e+01,1.700000000000000000e+01
2.331676300000000026e+02,-3.200504200000000310e+01,1.700000000000000000e+01
4.344735800000000125e+01,4.180861600000000067e+01,1.700000000000000000e+01
2.869711669999999799e+02,-2.699196699999999893e+01,1.700000000000000000e+01
2.394044690000000060e+02,-2.098343200000000053e+01,1.700000000000000000e+01
5.712165799999999649e+01,-3.165113799999999955e+01,1.700000000000000000e+01
2.964407979999999725e+02,-2.668352700000000155e+01,1.700000000000000000e+01
2.755671280000000252e+02,-5.182057900000000217e+01,1.700000000000000000e+01
2.386366989999999930e+02,-3.062697100000000106e+01,1.700000000000000000e+01
2.884489879999999857e+02,-3.262636700000000189e+01,1.700000000000000000e+01
2.690088230000000067e+02,7.171617000000000353e+00,1.700000000000000000e+01
2.707518430000000080e+02,-5.967165200000000169e+01,1.700000000000000000e+01
2.644339069999999765e+02,3.721304899999999805e+01,1.700000000000000000e+01
3.085485540000000242e+02,1.223061900000000080e+01,1.700000000000000000e+01
1.123551199999999994e+01,4.157745200000000096e+01,1.700000000000000000e+01
2.441790009999999995e+02,-2.201721799999999973e+01,1.700000000000000000e+01
3.522531999999999925e+02,3.241659899999999794e+01,1.700000000000000000e+01
2.927816100000000006e+02,-2.102789999999999893e+01,1.700000000000000000e+01
2.852143760000000157e+02,-3.020459299999999914e+01,1.700000000000000000e+01
2.705693449999999984e+02,-5.826862400000000264e+01,1.700000000000000000e+01
9.455177000000000476e+01,-3.181150249999999957e+01,1.600000000000000000e+01
2.810591174999999566e+02,-5.078631299999999982e+01,1.600000000000000000e+01
1.663814070000000243e+02,-3.777322949999999935e+01,1.600000000000000000e+01
2.837939979999999878e+02,-3.277488600000000218e+01,1.600000000000000000e+01
2.925789184999999861e+02,-2.281904399999999811e+01,1.600000000000000000e+01
7.407499100000001135e+01,-6.645325649999999484e+01,1.600000000000000000e+01
7.308041850000000750e+01,-4.331373899999999821e+01,1.600000000000000000e+01
2.940027340000000322e+02,-1.858524150000000219e+01,1.600000000000000000e+01
2.469897469999999942e+02,-2.632802650000000000e+01,1.600000000000000000e+01
2.929491335000000163e+02,-1.963284149999999784e+01,1.600000000000000000e+01
2.818072490000000130e+02,3.638709899999999919e+01,1.600000000000000000e+01
2.850127109999999675e+02,-3.441322699999999912e+01,1.600000000000000000e+01
3.561404449999999855e+01,4.235969899999999910e+01,1.600000000000000000e+01
2.177928239999999960e+02,-2.219342100000000073e+01,1.600000000000000000e+01
1.759953404999999975e+02,2.002589000000000041e+01,1.600000000000000000e+01
2.400273875000000032e+02,-3.098177900000000307e+01,1.600000000000000000e+01
2.807954525000000103e+02,-6.673979599999999834e+01,1.600000000000000000e+01
1.589813690000000008e+02,-2.744275000000000020e+01,1.600000000000000000e+01
3.002198809999999867e+02,-9.978739999999999277e-01,1.600000000000000000e+01
2.825970935000000281e+02,4.061966800000000433e+01,1.600000000000000000e+01
2.841917849999999817e+02,-3.978440899999999658e+01,1.600000000000000000e+01
1.471807410000000118e+02,-3.204608249999999714e+01,1.600000000000000000e+01
2.909640154999999595e+02,5.600150599999999912e+01,1.600000000000000000e+01
2.696113155000000461e+02,1.714346650000000238e+01,1.600000000000000000e+01
2.715509705000000054e+02,-5.678793149999999912e+01,1.600000000000000000e+01
2.780217979999999898e+02,-4.399697199999999953e+01,1.600000000000000000e+01
3.123466435000000274e+02,-2.187139400000000222e+01,1.600000000000000000e+01
3.206225779999999759e+02,7.213067999999999813e+00,1.600000000000000000e+01
2.760165860000000180e+02,-5.380320950000000124e+01,1.600000000000000000e+01
2.622082399999999893e+02,-7.867759999999999199e-01,1.600000000000000000e+01
2.938337945000000104e+02,-2.262229400000000012e+01,1.600000000000000000e+01
1.032580355000000054e+02,4.218569999999999709e+01,1.600000000000000000e+01
2.706258195000000342e+02,-6.118155600000000049e+01,1.600000000000000000e+01
2.710403744999999844e+02,-6.740390949999999748e+01,1.600000000000000000e+01
5.299193499999999801e+01,3.740379400000000487e+01,1.600000000000000000e+01
3.862031149999999968e+01,4.135748800000000358e+01,1.600000000000000000e+01
2.915833900000000085e+02,-1.718470449999999872e+01,1.600000000000000000e+01
1.850106044999999995e+02,-4.719333400000000012e+01,1.600000000000000000e+01
3.069781669999999849e+02,8.605337500000000972e+00,1.600000000000000000e+01
2.330187640000000044e+02,-3.758091100000000040e+01,1.600000000000000000e+01
2.343703030000000069e+02,-3.277347050000000195e+01,1.600000000000000000e+01
