!
!  TPOINT star catalogue:  Tycho-2, 10 deg pitch, 7.0-7.5 Mv
!
!  P T Wallace   29 July 2000
!
000401  15 37 45.834  +71 09 13.25   -.0035  +.012  2000.0
000402  05 02 05.604  +69 09 36.89   +.0157  -.089  2000.0
000403  18 39 04.738  +72 57 34.09   -.0003  +.014  2000.0
000404  08 45 56.804  +73 17 33.20   -.0004  +.011  2000.0
000405  23 17 56.836  +73 41 18.62   -.0165  -.013  2000.0
000406  14 26 43.161  +78 29 56.14   -.0040  +.086  2000.0
000407  06 35 26.918  +80 34 23.61   -.0004  +.002  2000.0
000408  20 38 05.085  +76 49 59.39   +.0071  +.064  2000.0
000409  11 10 55.137  +81 43 54.00   -.0422  -.179  2000.0
000410  01 55 42.556  +81 57 32.23   +.0185  -.014  2000.0
000411  18 05 59.837  +84 39 21.21   +.0048  +.014  2000.0
END
