!
!  TPOINT star catalogue:  Tycho-2, 15 deg pitch, 7-7.5 Mv
!
!  P T Wallace   29 July 2000
!
000097  18 08 52.446  +01 59 44.23   -.0003  +.034  2000.0
000098  07 16 36.426  +01 52 43.55   +.0038  -.117  2000.0
000099  20 14 53.437  +03 24 24.74   +.0010  +.011  2000.0
000100  09 21 08.981  +02 56 27.63   -.0051  -.004  2000.0
000101  22 22 34.298  +06 28 23.82   +.0002  -.019  2000.0
000102  11 23 15.152  +06 35 08.94   -.0005  -.012  2000.0
000103  00 31 37.353  +09 09 40.33   -.0009  -.006  2000.0
000104  13 19 56.978  +08 29 13.67   +.0003  -.030  2000.0
000105  02 24 30.521  +09 42 47.57   +.0037  -.063  2000.0
000106  15 32 43.653  +10 58 05.89   -.0004  +.159  2000.0
000107  04 32 10.591  +10 45 38.57   +.0029  -.053  2000.0
000108  17 35 02.126  +13 08 15.96   +.0002  +.005  2000.0
000109  06 35 07.103  +12 40 08.15   -.0009  -.026  2000.0
000110  19 30 31.696  +12 49 00.82   -.0056  -.050  2000.0
000111  08 32 11.385  +12 48 10.02   +.0004  -.003  2000.0
000112  21 32 59.143  +12 32 22.57   +.0021  -.026  2000.0
000113  10 28 42.488  +13 17 19.98   -.0031  +.001  2000.0
000114  23 35 37.528  +14 35 37.16   +.0038  -.001  2000.0
000115  12 38 35.088  +13 48 19.65   -.0012  -.033  2000.0
000116  01 48 20.804  +17 01 21.94   -.0018  +.048  2000.0
000117  14 46 18.274  +14 30 37.05   +.0005  -.016  2000.0
000118  03 33 21.194  +13 46 56.70   -.0006  -.021  2000.0
000119  16 33 50.357  +13 23 41.07   +.0009  -.047  2000.0
000120  05 44 31.352  +15 03 48.56   -.0002  -.022  2000.0
000121  18 42 44.722  +14 50 32.33   +.0000  +.012  2000.0
000122  07 43 53.491  +15 15 27.65   -.0008  -.020  2000.0
000123  20 34 01.281  +18 11 07.75   -.0008  -.007  2000.0
000124  09 36 02.132  +20 02 44.10   +.0005  +.006  2000.0
000125  22 40 30.670  +20 02 29.33   +.0027  -.014  2000.0
000126  11 52 30.930  +20 24 35.95   -.0068  +.027  2000.0
000127  00 52 28.174  +21 24 35.79   +.0043  -.061  2000.0
000128  14 01 03.643  +21 58 34.61   +.0021  -.037  2000.0
000129  03 00 36.385  +22 49 44.39   +.0001  +.010  2000.0
000130  16 04 03.686  +25 15 17.32   -.0393  +.683  2000.0
000131  05 18 15.388  +28 46 48.08   -.0036  -.035  2000.0
000132  18 29 11.518  +29 33 13.85   +.0001  +.043  2000.0
000133  07 35 23.975  +28 37 39.60   -.0004  +.008  2000.0
000134  20 58 43.700  +31 38 51.05   +.0016  +.010  2000.0
000135  10 02 06.096  +31 31 52.36   +.0036  -.047  2000.0
000136  23 17 42.246  +31 01 48.07   +.0031  -.009  2000.0
000137  12 31 30.773  +33 00 54.05   +.0008  -.090  2000.0
000138  01 34 37.261  +35 06 42.22   +.0025  -.014  2000.0
000139  14 54 18.009  +32 01 00.72   -.0068  +.035  2000.0
000140  04 06 39.045  +32 23 06.20   +.0004  -.006  2000.0
000141  17 20 45.465  +32 40 27.83   +.0000  +.006  2000.0
000142  06 27 40.312  +30 38 42.65   +.0009  -.012  2000.0
000143  19 39 29.769  +30 24 29.77   +.0001  -.009  2000.0
000144  08 53 00.096  +29 57 41.53   -.0016  -.036  2000.0
000145  22 00 45.454  +31 26 59.99   -.0032  -.031  2000.0
000146  11 09 55.573  +32 31 52.05   -.0061  +.000  2000.0
000147  00 28 27.723  +33 47 56.14   -.0007  -.017  2000.0
000148  13 37 38.400  +33 44 17.24   +.0004  -.011  2000.0
000149  02 47 27.711  +37 47 27.75   +.0004  -.024  2000.0
000150  15 58 24.288  +37 49 38.94   +.0023  -.007  2000.0
000151  05 04 58.636  +41 52 49.49   -.0003  -.027  2000.0
000152  18 35 54.699  +43 03 20.17   -.0017  -.006  2000.0
000153  07 50 22.836  +45 47 30.75   -.0002  +.007  2000.0
000154  21 23 50.181  +47 09 52.46   +.0000  -.006  2000.0
000155  10 44 00.620  +46 12 23.96   -.0259  -.062  2000.0
000156  00 28 56.998  +48 24 49.32   -.0001  -.006  2000.0
000157  13 58 45.698  +46 35 46.47   -.0012  -.004  2000.0
000158  03 36 04.551  +46 35 04.14   -.0025  +.007  2000.0
000159  17 05 25.759  +46 21 20.92   -.0023  +.013  2000.0
000160  06 32 49.378  +46 55 22.35   -.0003  -.015  2000.0
000161  20 01 45.228  +44 07 08.55   -.0009  -.015  2000.0
000162  09 30 38.313  +44 46 09.85   -.0053  -.030  2000.0
000163  22 51 50.845  +46 44 07.88   +.0001  -.009  2000.0
000164  12 22 33.074  +48 21 10.30   -.0030  +.011  2000.0
000165  01 47 42.310  +54 00 16.14   +.0003  -.011  2000.0
000166  15 38 38.828  +55 53 56.73   -.0022  +.009  2000.0
000167  05 01 06.975  +58 39 56.76   +.0016  -.048  2000.0
000168  19 09 42.283  +58 28 06.04   +.0006  -.018  2000.0
000169  09 09 49.424  +59 09 13.95   -.0220  -.030  2000.0
000170  23 33 20.746  +60 24 39.36   +.0140  +.033  2000.0
000171  13 33 45.829  +60 15 43.22   -.0042  -.027  2000.0
000172  03 14 05.333  +59 33 48.50   -.0002  -.001  2000.0
000173  16 56 48.708  +61 28 30.40   -.0010  +.004  2000.0
000174  07 10 08.686  +62 08 09.23   +.0005  -.018  2000.0
000175  21 14 46.557  +64 45 01.15   +.0011  -.004  2000.0
000176  11 29 09.583  +67 27 29.90   -.0082  +.008  2000.0
000177  02 52 54.529  +73 16 38.07   +.0164  -.003  2000.0
000178  18 39 04.738  +72 57 34.09   -.0003  +.014  2000.0
000179  09 03 58.342  +71 18 19.71   -.0043  -.026  2000.0
000180  23 39 48.747  +75 45 05.54   -.0083  -.032  2000.0
000181  14 47 10.169  +76 02 32.13   -.0079  +.007  2000.0
000182  07 02 41.997  +84 39 46.31   -.0333  +.071  2000.0
END
